2016-05-10 11:29:17 status unpacked libpackage-constants-perl:all 0.04-1
2016-05-10 11:29:17 install libpod-latex-perl:all <none> 0.61-1
2016-05-10 11:29:17 status half-installed libpod-latex-perl:all 0.61-1
2016-05-10 11:29:17 status unpacked libpod-latex-perl:all 0.61-1
2016-05-10 11:29:17 status unpacked libpod-latex-perl:all 0.61-1
2016-05-10 11:29:17 install libregexp-common-perl:all <none> 2013031301-1
2016-05-10 11:29:17 status half-installed libregexp-common-perl:all 2013031301-1
2016-05-10 11:29:17 status unpacked libregexp-common-perl:all 2013031301-1
2016-05-10 11:29:17 status unpacked libregexp-common-perl:all 2013031301-1
2016-05-10 11:29:17 install libpod-readme-perl:all <none> 0.11-1
2016-05-10 11:29:17 status half-installed libpod-readme-perl:all 0.11-1
2016-05-10 11:29:17 status unpacked libpod-readme-perl:all 0.11-1
2016-05-10 11:29:17 status unpacked libpod-readme-perl:all 0.11-1
2016-05-10 11:29:17 install libsasl2-modules:amd64 <none> 2.1.26.dfsg1-13+deb8u1
2016-05-10 11:29:17 status half-installed libsasl2-modules:amd64 2.1.26.dfsg1-13+deb8u1
2016-05-10 11:29:18 status unpacked libsasl2-modules:amd64 2.1.26.dfsg1-13+deb8u1
2016-05-10 11:29:18 status unpacked libsasl2-modules:amd64 2.1.26.dfsg1-13+deb8u1
2016-05-10 11:29:18 install libtext-template-perl:all <none> 1.46-1
2016-05-10 11:29:18 status half-installed libtext-template-perl:all 1.46-1
2016-05-10 11:29:18 status unpacked libtext-template-perl:all 1.46-1
2016-05-10 11:29:18 status unpacked libtext-template-perl:all 1.46-1
2016-05-10 11:29:18 install libsoftware-license-perl:all <none> 0.103010-3
2016-05-10 11:29:18 status half-installed libsoftware-license-perl:all 0.103010-3
2016-05-10 11:29:18 status unpacked libsoftware-license-perl:all 0.103010-3
2016-05-10 11:29:18 status unpacked libsoftware-license-perl:all 0.103010-3
2016-05-10 11:29:18 install libterm-ui-perl:all <none> 0.42-1
2016-05-10 11:29:18 status half-installed libterm-ui-perl:all 0.42-1
2016-05-10 11:29:18 status unpacked libterm-ui-perl:all 0.42-1
2016-05-10 11:29:18 status unpacked libterm-ui-perl:all 0.42-1
2016-05-10 11:29:18 install libtext-soundex-perl:amd64 <none> 3.4-1+b2
2016-05-10 11:29:18 status half-installed libtext-soundex-perl:amd64 3.4-1+b2
2016-05-10 11:29:18 status unpacked libtext-soundex-perl:amd64 3.4-1+b2
2016-05-10 11:29:18 status unpacked libtext-soundex-perl:amd64 3.4-1+b2
2016-05-10 11:29:18 install mysql-server:all <none> 5.5.49-0+deb8u1
2016-05-10 11:29:18 status half-installed mysql-server:all 5.5.49-0+deb8u1
2016-05-10 11:29:18 status unpacked mysql-server:all 5.5.49-0+deb8u1
2016-05-10 11:29:18 status unpacked mysql-server:all 5.5.49-0+deb8u1
2016-05-10 11:29:18 install openssl:amd64 <none> 1.0.1k-3+deb8u5
2016-05-10 11:29:18 status half-installed openssl:amd64 1.0.1k-3+deb8u5
2016-05-10 11:29:18 status unpacked openssl:amd64 1.0.1k-3+deb8u5
2016-05-10 11:29:18 status unpacked openssl:amd64 1.0.1k-3+deb8u5
2016-05-10 11:29:19 install php5:all <none> 5.6.20+dfsg-0+deb8u1
2016-05-10 11:29:19 status half-installed php5:all 5.6.20+dfsg-0+deb8u1
2016-05-10 11:29:19 status unpacked php5:all 5.6.20+dfsg-0+deb8u1
2016-05-10 11:29:19 status unpacked php5:all 5.6.20+dfsg-0+deb8u1
2016-05-10 11:29:19 install php5-readline:amd64 <none> 5.6.20+dfsg-0+deb8u1
2016-05-10 11:29:19 status half-installed php5-readline:amd64 5.6.20+dfsg-0+deb8u1
2016-05-10 11:29:19 status unpacked php5-readline:amd64 5.6.20+dfsg-0+deb8u1
2016-05-10 11:29:19 status unpacked php5-readline:amd64 5.6.20+dfsg-0+deb8u1
2016-05-10 11:29:19 install rename:all <none> 0.20-3
2016-05-10 11:29:19 status half-installed rename:all 0.20-3
2016-05-10 11:29:19 status unpacked rename:all 0.20-3
2016-05-10 11:29:19 status unpacked rename:all 0.20-3
2016-05-10 11:29:19 install ssl-cert:all <none> 1.0.35
2016-05-10 11:29:19 status half-installed ssl-cert:all 1.0.35
2016-05-10 11:29:19 status unpacked ssl-cert:all 1.0.35
2016-05-10 11:29:19 status unpacked ssl-cert:all 1.0.35
2016-05-10 11:29:19 install tcpd:amd64 <none> 7.6.q-25
2016-05-10 11:29:19 status half-installed tcpd:amd64 7.6.q-25
2016-05-10 11:29:19 status unpacked tcpd:amd64 7.6.q-25
2016-05-10 11:29:19 status unpacked tcpd:amd64 7.6.q-25
2016-05-10 11:29:19 install xml-core:all <none> 0.13+nmu2
2016-05-10 11:29:19 status half-installed xml-core:all 0.13+nmu2
2016-05-10 11:29:19 status unpacked xml-core:all 0.13+nmu2
2016-05-10 11:29:19 status unpacked xml-core:all 0.13+nmu2
2016-05-10 11:29:19 trigproc systemd:amd64 215-17+deb8u4 <none>
2016-05-10 11:29:19 status half-configured systemd:amd64 215-17+deb8u4
2016-05-10 11:29:20 status installed systemd:amd64 215-17+deb8u4
2016-05-10 11:29:20 startup packages configure
2016-05-10 11:29:20 configure libgdbm3:amd64 1.8.3-13.1 <none>
2016-05-10 11:29:20 status unpacked libgdbm3:amd64 1.8.3-13.1
2016-05-10 11:29:20 status half-configured libgdbm3:amd64 1.8.3-13.1
2016-05-10 11:29:20 status installed libgdbm3:amd64 1.8.3-13.1
2016-05-10 11:29:20 status triggers-pending libc-bin:amd64 2.19-18+deb8u4
2016-05-10 11:29:20 configure libjson-c2:amd64 0.11-4 <none>
2016-05-10 11:29:20 status unpacked libjson-c2:amd64 0.11-4
2016-05-10 11:29:20 status half-configured libjson-c2:amd64 0.11-4
2016-05-10 11:29:20 status installed libjson-c2:amd64 0.11-4
2016-05-10 11:29:20 configure libssl1.0.0:amd64 1.0.1k-3+deb8u5 <none>
2016-05-10 11:29:20 status unpacked libssl1.0.0:amd64 1.0.1k-3+deb8u5
2016-05-10 11:29:20 status half-configured libssl1.0.0:amd64 1.0.1k-3+deb8u5
2016-05-10 11:29:20 status installed libssl1.0.0:amd64 1.0.1k-3+deb8u5
2016-05-10 11:29:20 configure libbsd0:amd64 0.7.0-2 <none>
2016-05-10 11:29:20 status unpacked libbsd0:amd64 0.7.0-2
2016-05-10 11:29:20 status half-configured libbsd0:amd64 0.7.0-2
2016-05-10 11:29:20 status installed libbsd0:amd64 0.7.0-2
2016-05-10 11:29:20 configure libedit2:amd64 3.1-20140620-2 <none>
2016-05-10 11:29:20 status unpacked libedit2:amd64 3.1-20140620-2
2016-05-10 11:29:20 status half-configured libedit2:amd64 3.1-20140620-2
2016-05-10 11:29:20 status installed libedit2:amd64 3.1-20140620-2
2016-05-10 11:29:20 configure libgmp10:amd64 2:6.0.0+dfsg-6 <none>
2016-05-10 11:29:20 status unpacked libgmp10:amd64 2:6.0.0+dfsg-6
2016-05-10 11:29:20 status half-configured libgmp10:amd64 2:6.0.0+dfsg-6
2016-05-10 11:29:20 status installed libgmp10:amd64 2:6.0.0+dfsg-6
2016-05-10 11:29:20 configure libnettle4:amd64 2.7.1-5+deb8u1 <none>
2016-05-10 11:29:20 status unpacked libnettle4:amd64 2.7.1-5+deb8u1
2016-05-10 11:29:20 status half-configured libnettle4:amd64 2.7.1-5+deb8u1
2016-05-10 11:29:20 status installed libnettle4:amd64 2.7.1-5+deb8u1
2016-05-10 11:29:20 configure libhogweed2:amd64 2.7.1-5+deb8u1 <none>
2016-05-10 11:29:20 status unpacked libhogweed2:amd64 2.7.1-5+deb8u1
2016-05-10 11:29:21 status half-configured libhogweed2:amd64 2.7.1-5+deb8u1
2016-05-10 11:29:21 status installed libhogweed2:amd64 2.7.1-5+deb8u1
2016-05-10 11:29:21 configure libffi6:amd64 3.1-2+b2 <none>
2016-05-10 11:29:21 status unpacked libffi6:amd64 3.1-2+b2
2016-05-10 11:29:21 status half-configured libffi6:amd64 3.1-2+b2
2016-05-10 11:29:21 status installed libffi6:amd64 3.1-2+b2
2016-05-10 11:29:21 configure libp11-kit0:amd64 0.20.7-1 <none>
2016-05-10 11:29:21 status unpacked libp11-kit0:amd64 0.20.7-1
2016-05-10 11:29:21 status half-configured libp11-kit0:amd64 0.20.7-1
2016-05-10 11:29:21 status installed libp11-kit0:amd64 0.20.7-1
2016-05-10 11:29:21 configure libtasn1-6:amd64 4.2-3+deb8u2 <none>
2016-05-10 11:29:21 status unpacked libtasn1-6:amd64 4.2-3+deb8u2
2016-05-10 11:29:21 status half-configured libtasn1-6:amd64 4.2-3+deb8u2
2016-05-10 11:29:21 status installed libtasn1-6:amd64 4.2-3+deb8u2
2016-05-10 11:29:21 configure libgnutls-deb0-28:amd64 3.3.8-6+deb8u3 <none>
2016-05-10 11:29:21 status unpacked libgnutls-deb0-28:amd64 3.3.8-6+deb8u3
2016-05-10 11:29:21 status half-configured libgnutls-deb0-28:amd64 3.3.8-6+deb8u3
2016-05-10 11:29:21 status installed libgnutls-deb0-28:amd64 3.3.8-6+deb8u3
2016-05-10 11:29:21 configure libkeyutils1:amd64 1.5.9-5+b1 <none>
2016-05-10 11:29:21 status unpacked libkeyutils1:amd64 1.5.9-5+b1
2016-05-10 11:29:21 status half-configured libkeyutils1:amd64 1.5.9-5+b1
2016-05-10 11:29:21 status installed libkeyutils1:amd64 1.5.9-5+b1
2016-05-10 11:29:21 configure libkrb5support0:amd64 1.12.1+dfsg-19+deb8u2 <none>
2016-05-10 11:29:21 status unpacked libkrb5support0:amd64 1.12.1+dfsg-19+deb8u2
2016-05-10 11:29:21 status half-configured libkrb5support0:amd64 1.12.1+dfsg-19+deb8u2
2016-05-10 11:29:21 status installed libkrb5support0:amd64 1.12.1+dfsg-19+deb8u2
2016-05-10 11:29:21 configure libk5crypto3:amd64 1.12.1+dfsg-19+deb8u2 <none>
2016-05-10 11:29:21 status unpacked libk5crypto3:amd64 1.12.1+dfsg-19+deb8u2
2016-05-10 11:29:21 status half-configured libk5crypto3:amd64 1.12.1+dfsg-19+deb8u2
2016-05-10 11:29:21 status installed libk5crypto3:amd64 1.12.1+dfsg-19+deb8u2
2016-05-10 11:29:21 configure libkrb5-3:amd64 1.12.1+dfsg-19+deb8u2 <none>
2016-05-10 11:29:21 status unpacked libkrb5-3:amd64 1.12.1+dfsg-19+deb8u2
2016-05-10 11:29:21 status half-configured libkrb5-3:amd64 1.12.1+dfsg-19+deb8u2
2016-05-10 11:29:21 status installed libkrb5-3:amd64 1.12.1+dfsg-19+deb8u2
2016-05-10 11:29:21 configure libgssapi-krb5-2:amd64 1.12.1+dfsg-19+deb8u2 <none>
2016-05-10 11:29:21 status unpacked libgssapi-krb5-2:amd64 1.12.1+dfsg-19+deb8u2
2016-05-10 11:29:21 status unpacked libgssapi-krb5-2:amd64 1.12.1+dfsg-19+deb8u2
2016-05-10 11:29:21 status half-configured libgssapi-krb5-2:amd64 1.12.1+dfsg-19+deb8u2
2016-05-10 11:29:21 status installed libgssapi-krb5-2:amd64 1.12.1+dfsg-19+deb8u2
2016-05-10 11:29:21 configure libsasl2-modules-db:amd64 2.1.26.dfsg1-13+deb8u1 <none>
2016-05-10 11:29:21 status unpacked libsasl2-modules-db:amd64 2.1.26.dfsg1-13+deb8u1
2016-05-10 11:29:21 status half-configured libsasl2-modules-db:amd64 2.1.26.dfsg1-13+deb8u1
2016-05-10 11:29:21 status installed libsasl2-modules-db:amd64 2.1.26.dfsg1-13+deb8u1
2016-05-10 11:29:21 configure libsasl2-2:amd64 2.1.26.dfsg1-13+deb8u1 <none>
2016-05-10 11:29:21 status unpacked libsasl2-2:amd64 2.1.26.dfsg1-13+deb8u1
2016-05-10 11:29:22 status half-configured libsasl2-2:amd64 2.1.26.dfsg1-13+deb8u1
2016-05-10 11:29:22 status installed libsasl2-2:amd64 2.1.26.dfsg1-13+deb8u1
2016-05-10 11:29:22 configure libldap-2.4-2:amd64 2.4.40+dfsg-1+deb8u2 <none>
2016-05-10 11:29:22 status unpacked libldap-2.4-2:amd64 2.4.40+dfsg-1+deb8u2
2016-05-10 11:29:22 status unpacked libldap-2.4-2:amd64 2.4.40+dfsg-1+deb8u2
2016-05-10 11:29:22 status half-configured libldap-2.4-2:amd64 2.4.40+dfsg-1+deb8u2
2016-05-10 11:29:22 status installed libldap-2.4-2:amd64 2.4.40+dfsg-1+deb8u2
2016-05-10 11:29:22 configure libmagic1:amd64 1:5.22+15-2+deb8u1 <none>
2016-05-10 11:29:22 status unpacked libmagic1:amd64 1:5.22+15-2+deb8u1
2016-05-10 11:29:22 status unpacked libmagic1:amd64 1:5.22+15-2+deb8u1
2016-05-10 11:29:22 status unpacked libmagic1:amd64 1:5.22+15-2+deb8u1
2016-05-10 11:29:22 status half-configured libmagic1:amd64 1:5.22+15-2+deb8u1
2016-05-10 11:29:22 status installed libmagic1:amd64 1:5.22+15-2+deb8u1
2016-05-10 11:29:22 configure libsqlite3-0:amd64 3.8.7.1-1+deb8u1 <none>
2016-05-10 11:29:22 status unpacked libsqlite3-0:amd64 3.8.7.1-1+deb8u1
2016-05-10 11:29:22 status half-configured libsqlite3-0:amd64 3.8.7.1-1+deb8u1
2016-05-10 11:29:22 status installed libsqlite3-0:amd64 3.8.7.1-1+deb8u1
2016-05-10 11:29:22 configure libwrap0:amd64 7.6.q-25 <none>
2016-05-10 11:29:22 status unpacked libwrap0:amd64 7.6.q-25
2016-05-10 11:29:22 status half-configured libwrap0:amd64 7.6.q-25
2016-05-10 11:29:22 status installed libwrap0:amd64 7.6.q-25
2016-05-10 11:29:22 configure libxml2:amd64 2.9.1+dfsg1-5+deb8u1 <none>
2016-05-10 11:29:22 status unpacked libxml2:amd64 2.9.1+dfsg1-5+deb8u1
2016-05-10 11:29:22 status half-configured libxml2:amd64 2.9.1+dfsg1-5+deb8u1
2016-05-10 11:29:22 status installed libxml2:amd64 2.9.1+dfsg1-5+deb8u1
2016-05-10 11:29:22 configure perl-modules:all 5.20.2-3+deb8u4 <none>
2016-05-10 11:29:22 status unpacked perl-modules:all 5.20.2-3+deb8u4
2016-05-10 11:29:22 status unpacked perl-modules:all 5.20.2-3+deb8u4
2016-05-10 11:29:22 status half-configured perl-modules:all 5.20.2-3+deb8u4
2016-05-10 11:29:22 status installed perl-modules:all 5.20.2-3+deb8u4
2016-05-10 11:29:22 configure perl:amd64 5.20.2-3+deb8u4 <none>
2016-05-10 11:29:22 status unpacked perl:amd64 5.20.2-3+deb8u4
2016-05-10 11:29:22 status half-configured perl:amd64 5.20.2-3+deb8u4
2016-05-10 11:29:22 status installed perl:amd64 5.20.2-3+deb8u4
2016-05-10 11:29:22 configure mime-support:all 3.58 <none>
2016-05-10 11:29:22 status unpacked mime-support:all 3.58
2016-05-10 11:29:22 status unpacked mime-support:all 3.58
2016-05-10 11:29:22 status unpacked mime-support:all 3.58
2016-05-10 11:29:22 status half-configured mime-support:all 3.58
2016-05-10 11:29:22 status installed mime-support:all 3.58
2016-05-10 11:29:22 configure libapr1:amd64 1.5.1-3 <none>
2016-05-10 11:29:22 status unpacked libapr1:amd64 1.5.1-3
2016-05-10 11:29:22 status half-configured libapr1:amd64 1.5.1-3
2016-05-10 11:29:23 status installed libapr1:amd64 1.5.1-3
2016-05-10 11:29:23 configure libexpat1:amd64 2.1.0-6+deb8u1 <none>
2016-05-10 11:29:23 status unpacked libexpat1:amd64 2.1.0-6+deb8u1
2016-05-10 11:29:23 status half-configured libexpat1:amd64 2.1.0-6+deb8u1
2016-05-10 11:29:23 status installed libexpat1:amd64 2.1.0-6+deb8u1
2016-05-10 11:29:23 configure libaprutil1:amd64 1.5.4-1 <none>
2016-05-10 11:29:23 status unpacked libaprutil1:amd64 1.5.4-1
2016-05-10 11:29:23 status half-configured libaprutil1:amd64 1.5.4-1
2016-05-10 11:29:23 status installed libaprutil1:amd64 1.5.4-1
2016-05-10 11:29:23 configure libaprutil1-dbd-sqlite3:amd64 1.5.4-1 <none>
2016-05-10 11:29:23 status unpacked libaprutil1-dbd-sqlite3:amd64 1.5.4-1
2016-05-10 11:29:23 status half-configured libaprutil1-dbd-sqlite3:amd64 1.5.4-1
2016-05-10 11:29:23 status installed libaprutil1-dbd-sqlite3:amd64 1.5.4-1
2016-05-10 11:29:23 configure libaprutil1-ldap:amd64 1.5.4-1 <none>
2016-05-10 11:29:23 status unpacked libaprutil1-ldap:amd64 1.5.4-1
2016-05-10 11:29:23 status half-configured libaprutil1-ldap:amd64 1.5.4-1
2016-05-10 11:29:23 status installed libaprutil1-ldap:amd64 1.5.4-1
2016-05-10 11:29:23 configure liblua5.1-0:amd64 5.1.5-7.1 <none>
2016-05-10 11:29:23 status unpacked liblua5.1-0:amd64 5.1.5-7.1
2016-05-10 11:29:23 status half-configured liblua5.1-0:amd64 5.1.5-7.1
2016-05-10 11:29:23 status installed liblua5.1-0:amd64 5.1.5-7.1
2016-05-10 11:29:23 configure apache2-bin:amd64 2.4.10-10+deb8u4 <none>
2016-05-10 11:29:23 status unpacked apache2-bin:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:23 status half-configured apache2-bin:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:23 status installed apache2-bin:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:23 configure apache2-utils:amd64 2.4.10-10+deb8u4 <none>
2016-05-10 11:29:23 status unpacked apache2-utils:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:23 status half-configured apache2-utils:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:23 status installed apache2-utils:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:23 configure apache2-data:all 2.4.10-10+deb8u4 <none>
2016-05-10 11:29:23 status unpacked apache2-data:all 2.4.10-10+deb8u4
2016-05-10 11:29:23 status half-configured apache2-data:all 2.4.10-10+deb8u4
2016-05-10 11:29:23 status installed apache2-data:all 2.4.10-10+deb8u4
2016-05-10 11:29:23 configure apache2:amd64 2.4.10-10+deb8u4 <none>
2016-05-10 11:29:23 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:23 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:23 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:23 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:23 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:23 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:23 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:23 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:23 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:23 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:23 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:23 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:23 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:23 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:24 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:25 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:26 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:26 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:26 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:26 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:26 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:26 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:26 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:26 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:26 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:26 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:26 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:26 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:26 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:26 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:26 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:26 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:26 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:26 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:26 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:26 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:26 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:26 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:26 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:26 status unpacked apache2:amd64 2.4.10-10+deb8u4
2016-05-10 11:29:26 status unpacked apache2:amd64 2.4.10-10+deb8u4
